,Title,URL,Comment Count,Unique Commenters,Upvotes,Engagement Score,Years Opened,Frustration Score
8,"When using pipes other than stdin, stdout, stderr for streaming data into a child process, ENOTCONN error is thrown",https://github.com/nodejs/node/issues/13542,6,6,2,14.707177093322548,3.047227926078029,9.273613963039015
92,Restart frame is broken,https://github.com/nodejs/node/issues/28493,7,4,0,7.446865613972677,0.9856262833675564,9.242813141683778
1036,Missing documentation in `fs.StatFs`,https://github.com/nodejs/node/issues/50749,7,7,4,22.127827704868096,0.8870636550308009,9.1935318275154
252,(perf_hooks) monitorEventLoopDelay stats are skewed towards small measurements over time,https://github.com/nodejs/node/issues/34661,7,4,9,40.47481319335308,0.8624229979466119,9.181211498973306
1170,Document differences between Node.js fetch() implementations and the standard,https://github.com/nodejs/node/issues/52163,7,6,1,10.961118879224628,0.783025325119781,9.14151266255989
33,doc: explanation about flagged feature etiquette needed,https://github.com/nodejs/node/issues/22021,5,4,0,6.476842947455668,4.741957563312799,9.1209787816564
711,Simplify vm.Module,https://github.com/nodejs/node/issues/43899,7,4,5,25.402316319666962,0.6981519507186859,9.099075975359343
844,test-dgram-udp6-link-local-address failing on AIX 7.2,https://github.com/nodejs/node/issues/46792,7,3,0,7.2489987119777854,0.6817248459958932,9.090862422997947
75,Increase buffer pool size and streams high water marks,https://github.com/nodejs/node/issues/27121,7,5,3,18.05457256827865,0.6269678302532512,9.063483915126625
1129,MessageEvent cannot be prevented even if cancelable is true,https://github.com/nodejs/node/issues/51767,7,2,0,7.216834695980114,0.6160164271047228,9.05800821355236
760,Allow Hash object reuse,https://github.com/nodejs/node/issues/45031,7,5,0,7.1964150008438725,0.5667351129363449,9.033367556468173
228,pipeline + generator - Premature close,https://github.com/nodejs/node/issues/33792,7,3,4,21.574173596431482,0.5530458590006845,9.026522929500342
1060,Add a method to unset encoding on a stream,https://github.com/nodejs/node/issues/51083,7,4,2,14.37334980529064,0.5393566050650239,9.019678302532512
602,Investigate flaky test - sequential/test-performance-eventloopdelay,https://github.com/nodejs/node/issues/41286,7,4,0,7.169397448662107,0.47638603696098564,8.988193018480493
1189,docs(test-runner): missing example and explain about how to mock error,https://github.com/nodejs/node/issues/52357,7,3,0,7.169397448662107,0.47638603696098564,8.988193018480493
153,tap2junit/build/python nightly failed with unicode problem,https://github.com/nodejs/node/issues/31225,7,3,0,7.1667143611976405,0.46269678302532513,8.981348391512663
1279,Inaccurate windows stacktrace printer,https://github.com/nodejs/node/issues/53361,7,6,0,7.162354604035595,0.432580424366872,8.966290212183436
549,Repl Crashes in infinite Async recursion,https://github.com/nodejs/node/issues/40502,7,3,1,10.740349768877753,0.3942505133470226,8.94712525667351
1266,Disable `NODE_OPTIONS` via CLI,https://github.com/nodejs/node/issues/53164,7,6,0,7.1603332418404015,0.3860369609856263,8.943018480492814
1037,parallel/test-worker-nearheaplimit-deadlock is flaky,https://github.com/nodejs/node/issues/50761,7,3,0,7.160796898125707,0.3750855578370979,8.93754277891855
829,node 18.13 potential memory leak,https://github.com/nodejs/node/issues/46413,7,6,0,7.166214765557757,0.33401779603011633,8.917008898015059
717,Stream: Error trying to paginate data using Readable.take operator,https://github.com/nodejs/node/issues/44026,7,3,1,10.760214369277838,0.3066392881587953,8.903319644079398
765,"FormData, Response, Request, and Headers have incorrect property descriptors",https://github.com/nodejs/node/issues/45099,7,5,1,10.769155884575113,0.29021218343600275,8.895106091718002
1354,Root certificate is prioritized over SNICallback context in HTTPS Server,https://github.com/nodejs/node/issues/54235,7,1,0,7.192389000310919,0.26283367556468173,8.881416837782341
335,"The store when using enterWith/exitWith in asyncLocalStorage is not ""stacked""",https://github.com/nodejs/node/issues/36683,7,5,1,10.817417402629573,0.2327173169062286,8.866358658453114
810,`tlsSocket.getPeerCertificate(true)` not returning full certificate chain when using SNICallback.,https://github.com/nodejs/node/issues/46163,7,3,0,7.215735941709464,0.2272416153319644,8.863620807665983
1062,"`C:\Program Files\nodejs\npm` command not found - suddenly stops for IDE and Windows Terminal, but not WSL Bash.exe. (on same system) ",https://github.com/nodejs/node/issues/51110,7,4,0,7.266458894016872,0.17522245037645448,8.837611225188228
1196,std::bad_alloc starting from 20.12.0,https://github.com/nodejs/node/issues/52436,7,2,0,7.276666099840394,0.16700889801505817,8.83350444900753
1085,Http server message.url does not follow the whatwg url standard and does not evaluate ../,https://github.com/nodejs/node/issues/51311,7,4,0,7.280221438616038,0.16427104722792607,8.832135523613964
1409,Stream not destroyed when piped in Duplex.from() writable,https://github.com/nodejs/node/issues/55077,7,4,0,7.280221438616038,0.16427104722792607,8.832135523613964
1458,Long Major GC events while using external buffers (Video Image Data),https://github.com/nodejs/node/issues/55627,7,3,0,7.354181623571936,0.11772758384668036,8.80886379192334
772,Inconsistent behavior of REPL,https://github.com/nodejs/node/issues/45252,7,4,0,7.461526372479946,0.07118412046543464,8.785592060232718
1038,High memory consumption when piping between streams,https://github.com/nodejs/node/issues/50762,7,2,0,7.501822866835731,0.057494866529774126,8.778747433264886
1501,Test concurrency causes the Test Runner to report a wrong isTTY value,https://github.com/nodejs/node/issues/56192,7,3,0,7.537689231385247,0.04654346338124572,8.773271731690622
1267,[REG 20.9->20.10] stream: Pipe is stopped after error on another pipe from the same source,https://github.com/nodejs/node/issues/53185,7,3,1,11.320822100772046,0.04380561259411362,8.771902806297057
1257,Node incorrectly responds 400 to invalid data sent after requests with `Connection: close`,https://github.com/nodejs/node/issues/53076,7,2,0,7.556978789942752,0.04106776180698152,8.770533880903491
576,fsPromises.mkdir() returns an incomplete path when the recursive option is passed,https://github.com/nodejs/node/issues/40829,7,3,0,7.5772556816737175,0.03559206023271732,8.767796030116358
1412,Slow performances when running tests with `--experimental-test-coverage`,https://github.com/nodejs/node/issues/55103,7,3,0,7.5772556816737175,0.03559206023271732,8.767796030116358
606,Error in building the Linux x86 library,https://github.com/nodejs/node/issues/41427,7,2,0,7.598590650132682,0.030116358658453114,8.765058179329227
298,Terminal callback error,https://github.com/nodejs/node/issues/35564,7,2,0,7.598590650132682,0.030116358658453114,8.765058179329227
406,writeHeapSnapshot causes Segmentation fault,https://github.com/nodejs/node/issues/37993,7,3,0,7.621062426568295,0.024640657084188913,8.762320328542094
763,"doc, stream: incomplete readable._read description",https://github.com/nodejs/node/issues/45072,7,4,0,7.632751715409018,0.02190280629705681,8.760951403148528
432,node request pipe is creating a buffer size oveflow  'ERR_STRING_TOO_LONG',https://github.com/nodejs/node/issues/38486,7,4,0,7.644759011095199,0.019164955509924708,8.759582477754963
1048,Reduce the promise overhead in the ESM loader,https://github.com/nodejs/node/issues/50900,7,5,9,42.0461745610236,0.019164955509924708,8.759582477754963
1484,doc: missing data for `URLSearchParams(urlSearchParams)` constructor,https://github.com/nodejs/node/issues/55841,7,3,0,7.669779227107895,0.013689253935660506,8.75684462696783
82,Calling disconnect causes processes spawned by cluster module to exit too early,https://github.com/nodejs/node/issues/27679,6,5,0,6.609824469939336,2.0123203285420943,8.756160164271048
1513,`.pipeTo(Writable.toWeb(process.stdout))` returns a never-settling Promise,https://github.com/nodejs/node/issues/56139,7,3,0,7.682819998144405,0.010951403148528405,8.755475701574264
857,Keep Alive option is not working on https.agent ,https://github.com/nodejs/node/issues/47137,7,3,5,26.93682118122964,0.008213552361396304,8.754106776180699
1306, dns.resolveMx returns invalid result in Node <22,https://github.com/nodejs/node/issues/53708,7,3,0,7.696234623208468,0.008213552361396304,8.754106776180699
1446,Invalid sqlite behavior about unused named parameter,https://github.com/nodejs/node/issues/55533,7,4,0,7.696234623208468,0.008213552361396304,8.754106776180699
116,Emission of secure events changed across versions of node,https://github.com/nodejs/node/issues/29421,7,2,1,11.544351934812703,0.008213552361396304,8.754106776180699
995,test_runner: document how to mock external libs,https://github.com/nodejs/node/issues/49910,7,2,0,7.696234623208468,0.008213552361396304,8.754106776180699
1120,Modifying `error.message` does not update `error.stack` if `stream.destroy(error)` has been called,https://github.com/nodejs/node/issues/51715,7,3,0,7.710039419089843,0.0054757015742642025,8.752737850787133
1193,WASI.start() intermittently causing a crash when a pre-compiled module is reused several times,https://github.com/nodejs/node/issues/52402,7,3,0,7.710039419089843,0.0054757015742642025,8.752737850787133
1401,Support clearing Node.js cache for package.json,https://github.com/nodejs/node/issues/54924,7,4,2,15.420078838179686,0.0054757015742642025,8.752737850787133
1119,Async errors are blocked until test run is finished,https://github.com/nodejs/node/issues/51714,7,4,0,7.710039419089843,0.0054757015742642025,8.752737850787133
1537,The function exported using Object.defineProperty in node_modules cannot be found.,https://github.com/nodejs/node/issues/56304,7,2,0,7.724251821925488,0.0027378507871321013,8.751368925393566
1478,Child process breaks on command,https://github.com/nodejs/node/issues/55802,7,4,0,7.724251821925488,0.0027378507871321013,8.751368925393566
1318,"When `ReadableStream` read fails, stack trace does not include the line responsible",https://github.com/nodejs/node/issues/53858,7,3,0,7.724251821925488,0.0027378507871321013,8.751368925393566
1248,Commit queue overwrites commit author,https://github.com/nodejs/node/issues/52967,7,4,1,11.586377732888232,0.0027378507871321013,8.751368925393566
331,net.Socket enable emitClose,https://github.com/nodejs/node/issues/36636,7,2,0,7.724251821925488,0.0027378507871321013,8.751368925393566
808,PATTERN_KEY_COMPARE algorithm should be updated,https://github.com/nodejs/node/issues/46050,7,3,0,7.724251821925488,0.0027378507871321013,8.751368925393566
459,Rare crashes in inspect mode,https://github.com/nodejs/node/issues/38978,7,5,0,7.724251821925488,0.0027378507871321013,8.751368925393566
1255,Sockets joining two messages.,https://github.com/nodejs/node/issues/53059,7,2,0,7.724251821925488,0.0027378507871321013,8.751368925393566
1442,console.group and console.groupCollapsed should write to stderr,https://github.com/nodejs/node/issues/55511,7,2,0,7.724251821925488,0.0027378507871321013,8.751368925393566
1445,dns.lookup timeout / cancellation,https://github.com/nodejs/node/issues/55525,7,3,0,7.724251821925488,0.0027378507871321013,8.751368925393566
1444,EALREADY when reconnecting socket after destroying immediately after connecting,https://github.com/nodejs/node/issues/55519,7,3,0,7.7388904949360935,0.0,8.75
400,Random hickups on `emitInitNative`,https://github.com/nodejs/node/issues/37881,7,3,1,11.60833574240414,0.0,8.75
787,pipeline and duplex having multiple error as well as not calling the pipeline function on some cases,https://github.com/nodejs/node/issues/45522,7,3,0,7.7388904949360935,0.0,8.75
436,investigate flaky test-inspector-cli-heap-profiler on Raspberry Pi,https://github.com/nodejs/node/issues/38511,7,2,0,7.7388904949360935,0.0,8.75
1304,Workers only pipe one message to stdout before they stop running,https://github.com/nodejs/node/issues/53701,7,4,0,7.7388904949360935,0.0,8.75
1375,Adding TCP_FASTOPEN_CONNECT prevents compiling on older systems,https://github.com/nodejs/node/issues/54604,7,3,0,7.7388904949360935,0.0,8.75
425,Pause on uncaught exceptions stops at wrong position with ES modules,https://github.com/nodejs/node/issues/38439,6,4,6,25.763509660800292,1.7768651608487338,8.638432580424366
52,regression: child_process stdin pipe close event not emitted,https://github.com/nodejs/node/issues/25131,6,5,0,6.435018680363139,1.7686516084873374,8.63432580424367
275,http2: Client can return partial response (instead of error emit),https://github.com/nodejs/node/issues/35209,5,4,1,8.905651012461762,3.6906228610540723,8.595311430527037
119,http.ClientRequest with Upgrade header sometimes hangs on first request,https://github.com/nodejs/node/issues/29701,6,3,1,9.521333753287639,1.6454483230663928,8.572724161533197
145,Debugger doesn't pause again after stepping through blackboxed function,https://github.com/nodejs/node/issues/30903,6,3,0,6.345622398912948,1.6427104722792607,8.571355236139631
794,Cpplint produces false positives for FastApiOptions,https://github.com/nodejs/node/issues/45761,6,5,0,6.284038517229151,1.5550992470910336,8.527549623545516
814,RequestInit: duplex option is required when sending a body,https://github.com/nodejs/node/issues/46221,6,6,18,62.19325938874837,1.462012320328542,8.48100616016427
204,import(cjs) and require(cjs) share a cache,https://github.com/nodejs/node/issues/49453,5,3,0,5.765989035717067,3.3675564681724848,8.433778234086242
